dataset,sigma,method,image,rho_1,rho_ratio_1,rho_phase_1,E_band1_clean,rho_2,rho_ratio_2,rho_phase_2,E_band2_clean,rho_3,rho_ratio_3,rho_phase_3,E_band3_clean,rho_4,rho_ratio_4,rho_phase_4,E_band4_clean
INRIA,1,cae_pso,person_and_bike_129_jpg.rf.5672eb3fa3040ed81735a98ad4fba64e.jpg,0.9641020184875682,0.964102018487568,0.7982137700070435,938545613127265.1,0.9218527898501263,0.9218527898501263,0.5375953727863925,7684235144336.292,0.265392956811193,0.265392956811193,0.07380034890151521,2623645265044.6587,0.3195716900339055,0.31957169003390545,-0.012756091970465455,907087382408.72
INRIA,1,bm3d,person_and_bike_151_jpg.rf.35f9890dc8968bd6cdd7be1ba3054589.jpg,0.9999645011410047,0.9999645011410047,0.9981621074798247,1369362450912432.8,0.9996740493314196,0.9996740493314196,0.9683955287089612,13009770004394.795,0.999216476540111,0.999216476540111,0.9467772996922611,6732088013604.544,0.9995237294566238,0.9995237294566238,0.9242497665116568,6394990786978.847
INRIA,1,gaussian_filter,person_and_bike_151_jpg.rf.35f9890dc8968bd6cdd7be1ba3054589.jpg,0.9955437144806377,0.9955437144806377,0.9828533517950778,1369362450912432.8,0.3254248043436532,0.3254248043436531,0.5248371706923074,13009770004394.795,0.0572935679841986,0.05729356798419858,0.17314286877067075,6732088013604.544,0.020661479992446052,0.02066147999244595,0.03461792285372611,6394990786978.847
INRIA,1,autoencoder,person_and_bike_151_jpg.rf.35f9890dc8968bd6cdd7be1ba3054589.jpg,0.9583248643481264,0.9583248643481264,0.8087803550686743,1369362450912432.8,0.8277161283257094,0.8277161283257094,0.4587727442481717,13009770004394.795,0.14121386180860895,0.14121386180860898,0.028623988922722554,6732088013604.544,0.0563532717819093,0.056353271781909346,-0.0072636081644543715,6394990786978.847
INRIA,1,dncnn,person_and_bike_151_jpg.rf.35f9890dc8968bd6cdd7be1ba3054589.jpg,0.9693414698650173,0.9693414698650173,0.8094764394859055,1369362450912432.8,0.9865619467855261,1.0134380532144738,0.704739993828194,13009770004394.795,0.9980921612089161,1.0019078387910838,0.7156947105562579,6732088013604.544,0.9906227455389615,0.9906227455389615,0.7245445911151756,6394990786978.847
INRIA,1,cae_pso,person_and_bike_151_jpg.rf.35f9890dc8968bd6cdd7be1ba3054589.jpg,0.9524803044914555,0.9524803044914555,0.8085067195400867,1369362450912432.8,0.9029006073216381,0.9029006073216381,0.5515347100741883,13009770004394.795,0.15718242527024906,0.15718242527024914,0.05834349447329501,6732088013604.544,0.06269969783977658,0.06269969783977652,-0.002741007916715388,6394990786978.847
INRIA,1,bm3d,person_and_bike_157_jpg.rf.44c7c7fc6487cae333dc705ccbedf170.jpg,0.9999543026304621,0.9999543026304621,0.998538969191125,2118270051025901.8,0.9992070321755825,0.9992070321755825,0.9627059111925614,9119264554286.24,0.9988007498402821,0.9988007498402821,0.9158170718392717,2586585989909.8306,0.9932379978220821,1.006762002177918,0.8151370995664659,901103901430.4907
INRIA,1,gaussian_filter,person_and_bike_157_jpg.rf.44c7c7fc6487cae333dc705ccbedf170.jpg,0.9966860822656963,0.9966860822656963,0.9863609969814264,2118270051025901.8,0.3803888274921,0.3803888274921,0.5580061515044168,9119264554286.24,0.1510411071387937,0.15104110713879376,0.22894733956445812,2586585989909.8306,0.2406950731032791,0.24069507310327912,0.15852291807033025,901103901430.4907
INRIA,1,autoencoder,person_and_bike_157_jpg.rf.44c7c7fc6487cae333dc705ccbedf170.jpg,0.9709600365430314,0.9709600365430314,0.8434953739056035,2118270051025901.8,0.9354548835872477,0.9354548835872477,0.48648383993914934,9119264554286.24,0.40197607513125455,0.40197607513125455,0.05755288949345416,2586585989909.8306,0.5662762074753629,0.5662762074753629,0.003117461081076134,901103901430.4907
INRIA,1,dncnn,person_and_bike_157_jpg.rf.44c7c7fc6487cae333dc705ccbedf170.jpg,0.9801116733840105,0.9801116733840105,0.8441551098859332,2118270051025901.8,0.9205423490065724,1.0794576509934275,0.6879978689469533,9119264554286.24,0.8565081827255875,1.1434918172744124,0.6316148201091383,2586585989909.8306,0.6688129911644627,1.3311870088355373,0.4783170663302878,901103901430.4907
